form_id,side,doc_hash,token_position,char_start,char_end,snippet_status,snippet_error_code,snippet_start,snippet_end,snippet_text,snippet_preview_single_line,form_reference_count,form_evaluated_count,witness_ordinal_in_form
73fdbad8c1c552e5b938e43a77dcd16cf5c8efb9e072d0d1f99fcbc14ef315c4,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1985,11585,11588,present,,11465,11708,"lth information that the covered
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to change the
terms of its notice and to make the
new notice provisio","lth information that the covered ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to change the ⏎ terms of its notice and to make the ⏎ new notice provisio",4,4,0
73fdbad8c1c552e5b938e43a77dcd16cf5c8efb9e072d0d1f99fcbc14ef315c4,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2122,12389,12392,present,,12269,12512," the name, or title, and telephone
number of a person or office to contact
for further information as required by
§ 164.530(a)(1)(ii).
(viii) Effective date. The notice must
contain the date on which the notice is
first in effect, which may no"," the name, or title, and telephone ⏎ number of a person or office to contact ⏎ for further information as required by ⏎ § 164.530(a)(1)(ii). ⏎ (viii) Effective date. The notice must ⏎ contain the date on which the notice is ⏎ first in effect, which may no",4,4,1
73fdbad8c1c552e5b938e43a77dcd16cf5c8efb9e072d0d1f99fcbc14ef315c4,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2294,13331,13334,present,,13211,13454,"sures to protected health infor-
mation created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the statements required by
paragraph (b)(1)(v)(C) of this section.
(3) Revisions to ","sures to protected health infor- ⏎ mation created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the statements required by ⏎ paragraph (b)(1)(v)(C) of this section. ⏎ (3) Revisions to ",4,4,2
73fdbad8c1c552e5b938e43a77dcd16cf5c8efb9e072d0d1f99fcbc14ef315c4,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,3603,21021,21024,present,,20901,21144,"ions: Docu-
mentation. A covered entity must docu-
ment compliance with the notice re-
quirements, as required by § 164.530(j),
by retaining copies of the notices
issued by the covered entity and, if ap-
plicable, any written acknowledgments
o","ions: Docu- ⏎ mentation. A covered entity must docu- ⏎ ment compliance with the notice re- ⏎ quirements, as required by § 164.530(j), ⏎ by retaining copies of the notices ⏎ issued by the covered entity and, if ap- ⏎ plicable, any written acknowledgments ⏎ o",4,4,3
bfba31ec5188c7aae0fd2d47354a6e9e7c852eea699b325a5adf79cb9173b093,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1993,11619,11621,present,,11499,11741,"
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to change the
terms of its notice and to make the
new notice provisions effective for all
protected "," ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to change the ⏎ terms of its notice and to make the ⏎ new notice provisions effective for all ⏎ protected ",6,6,0
bfba31ec5188c7aae0fd2d47354a6e9e7c852eea699b325a5adf79cb9173b093,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2018,11765,11767,present,,11645,11887,"hange the
terms of its notice and to make the
new notice provisions effective for all
protected health information that it
maintains. The statement must also
describe how it will provide individuals
with a revised notice.
(vi) Complaints. The",hange the ⏎ terms of its notice and to make the ⏎ new notice provisions effective for all ⏎ protected health information that it ⏎ maintains. The statement must also ⏎ describe how it will provide individuals ⏎ with a revised notice. ⏎ (vi) Complaints. The,6,6,1
bfba31ec5188c7aae0fd2d47354a6e9e7c852eea699b325a5adf79cb9173b093,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2026,11816,11818,present,,11696,11938,"otice provisions effective for all
protected health information that it
maintains. The statement must also
describe how it will provide individuals
with a revised notice.
(vi) Complaints. The notice must con-
tain a statement that individuals",otice provisions effective for all ⏎ protected health information that it ⏎ maintains. The statement must also ⏎ describe how it will provide individuals ⏎ with a revised notice. ⏎ (vi) Complaints. The notice must con- ⏎ tain a statement that individuals,6,6,2
bfba31ec5188c7aae0fd2d47354a6e9e7c852eea699b325a5adf79cb9173b093,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2202,12818,12820,present,,12698,12940,"tion, if a covered entity
719§ 164.520
45 CFR Subtitle A (10–1–24 Edition)
elects to limit the uses or disclosures
that it is permitted to make under this
subpart, the covered entity may de-
scribe its more limited uses or disclo-
sures in it","tion, if a covered entity ⏎ 719§ 164.520 ⏎ 45 CFR Subtitle A (10–1–24 Edition) ⏎ elects to limit the uses or disclosures ⏎ that it is permitted to make under this ⏎ subpart, the covered entity may de- ⏎ scribe its more limited uses or disclo- ⏎ sures in it",6,6,3
bfba31ec5188c7aae0fd2d47354a6e9e7c852eea699b325a5adf79cb9173b093,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2573,14895,14897,present,,14775,15017,"coverage is provided to the named in-
sured and one or more dependents.
(iv) If a health plan has more than
one notice, it satisfies the require-
ments of paragraph (c)(1) of this sec-
tion by providing the notice that is rel-
evant to the in","coverage is provided to the named in- ⏎ sured and one or more dependents. ⏎ (iv) If a health plan has more than ⏎ one notice, it satisfies the require- ⏎ ments of paragraph (c)(1) of this sec- ⏎ tion by providing the notice that is rel- ⏎ evant to the in",6,6,4
bfba31ec5188c7aae0fd2d47354a6e9e7c852eea699b325a5adf79cb9173b093,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2945,17025,17027,present,,16905,17147,"h them; and
720Dept. of Health and Human Services
§ 164.520
(B) Post the notice in a clear and
prominent location where it is reason-
able to expect individuals seeking serv-
ice from the covered health care pro-
vider to be able to read the ",h them; and ⏎ 720Dept. of Health and Human Services ⏎ § 164.520 ⏎ (B) Post the notice in a clear and ⏎ prominent location where it is reason- ⏎ able to expect individuals seeking serv- ⏎ ice from the covered health care pro- ⏎ vider to be able to read the ,6,6,5
bfba31ec5188c7aae0fd2d47354a6e9e7c852eea699b325a5adf79cb9173b093,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1992,11617,11619,present,,11497,11739,"
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to change the
terms of its notice and to make the
new notice provisions effective for all
protected "," ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to change the ⏎ terms of its notice and to make the ⏎ new notice provisions effective for all ⏎ protected ",6,6,0
bfba31ec5188c7aae0fd2d47354a6e9e7c852eea699b325a5adf79cb9173b093,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2017,11763,11765,present,,11643,11885,"hange the
terms of its notice and to make the
new notice provisions effective for all
protected health information that it
maintains. The statement must also
describe how it will provide individuals
with a revised notice.
(vi) Complaints. The",hange the ⏎ terms of its notice and to make the ⏎ new notice provisions effective for all ⏎ protected health information that it ⏎ maintains. The statement must also ⏎ describe how it will provide individuals ⏎ with a revised notice. ⏎ (vi) Complaints. The,6,6,1
bfba31ec5188c7aae0fd2d47354a6e9e7c852eea699b325a5adf79cb9173b093,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2025,11814,11816,present,,11694,11936,"otice provisions effective for all
protected health information that it
maintains. The statement must also
describe how it will provide individuals
with a revised notice.
(vi) Complaints. The notice must con-
tain a statement that individuals",otice provisions effective for all ⏎ protected health information that it ⏎ maintains. The statement must also ⏎ describe how it will provide individuals ⏎ with a revised notice. ⏎ (vi) Complaints. The notice must con- ⏎ tain a statement that individuals,6,6,2
bfba31ec5188c7aae0fd2d47354a6e9e7c852eea699b325a5adf79cb9173b093,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2200,12812,12814,present,,12692,12934,"tion, if a covered entity
719§ 164.520
45 CFR Subtitle A (10–1–24 Edition)
elects to limit the uses or disclosures
that it is permitted to make under this
subpart, the covered entity may de-
scribe its more limited uses or disclo-
sures in it","tion, if a covered entity ⏎ 719§ 164.520 ⏎ 45 CFR Subtitle A (10–1–24 Edition) ⏎ elects to limit the uses or disclosures ⏎ that it is permitted to make under this ⏎ subpart, the covered entity may de- ⏎ scribe its more limited uses or disclo- ⏎ sures in it",6,6,3
bfba31ec5188c7aae0fd2d47354a6e9e7c852eea699b325a5adf79cb9173b093,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2571,14889,14891,present,,14769,15011,"coverage is provided to the named in-
sured and one or more dependents.
(iv) If a health plan has more than
one notice, it satisfies the require-
ments of paragraph (c)(1) of this sec-
tion by providing the notice that is rel-
evant to the in","coverage is provided to the named in- ⏎ sured and one or more dependents. ⏎ (iv) If a health plan has more than ⏎ one notice, it satisfies the require- ⏎ ments of paragraph (c)(1) of this sec- ⏎ tion by providing the notice that is rel- ⏎ evant to the in",6,6,4
bfba31ec5188c7aae0fd2d47354a6e9e7c852eea699b325a5adf79cb9173b093,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2943,17019,17021,present,,16899,17141,"h them; and
720Dept. of Health and Human Services
§ 164.520
(B) Post the notice in a clear and
prominent location where it is reason-
able to expect individuals seeking serv-
ice from the covered health care pro-
vider to be able to read the ",h them; and ⏎ 720Dept. of Health and Human Services ⏎ § 164.520 ⏎ (B) Post the notice in a clear and ⏎ prominent location where it is reason- ⏎ able to expect individuals seeking serv- ⏎ ice from the covered health care pro- ⏎ vider to be able to read the ,6,6,5
0283a13bc928e33107f9da511f34af0e2f130e0b6c5e0343830cab22fe1cb1d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1994,11622,11630,present,,11502,11750,"tity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to change the
terms of its notice and to make the
new notice provisions effective for all
protected health in","tity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to change the ⏎ terms of its notice and to make the ⏎ new notice provisions effective for all ⏎ protected health in",1,1,0
0283a13bc928e33107f9da511f34af0e2f130e0b6c5e0343830cab22fe1cb1d2,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1993,11620,11628,present,,11500,11748,"tity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to change the
terms of its notice and to make the
new notice provisions effective for all
protected health in","tity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to change the ⏎ terms of its notice and to make the ⏎ new notice provisions effective for all ⏎ protected health in",1,1,0
56d8c2df15985558b45d5713bc9f2b26a59e50bccbe4f69bea187e2f84b5e229,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2006,11682,11686,present,,11562,11806,"in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to change the
terms of its notice and to make the
new notice provisions effective for all
protected health information that it
maintains. The statement must also
des","in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to change the ⏎ terms of its notice and to make the ⏎ new notice provisions effective for all ⏎ protected health information that it ⏎ maintains. The statement must also ⏎ des",2,2,0
